endpoint_id,image,x_px,y_px,refdes,pin,candidate_net,confidence,review_state,reviewer,note
seed-solder-D52-10,ref/photos/juku-pcb-2/PXL_20260710_200537608.jpg,1889.572,1369.811,D52,10,,registration-only,measurement,codex-photo-review,D52 solder points lie in sparse joint/trace fields; hole snaps lack a valid component-side package mapping
seed-component-D52-11,ref/photos/juku-pcb-2/PXL_20260710_200439607.jpg,1583.125,1667.019,D52,11,,registration-only,measurement,codex-photo-review,"D52 projections fall on package edges, adjacent resistor/covered parts, and bare holes rather than a coherent pin set"
seed-solder-D52-11,ref/photos/juku-pcb-2/PXL_20260710_200537608.jpg,1889.118,1309.791,D52,11,,registration-only,measurement,codex-photo-review,D52 solder points lie in sparse joint/trace fields; hole snaps lack a valid component-side package mapping
seed-component-D52-12,ref/photos/juku-pcb-2/PXL_20260710_200439607.jpg,1583.229,1611.131,D52,12,,registration-only,measurement,codex-photo-review,"D52 projections fall on package edges, adjacent resistor/covered parts, and bare holes rather than a coherent pin set"
seed-solder-D52-12,ref/photos/juku-pcb-2/PXL_20260710_200537608.jpg,1882.500,1264.500,D52,12,,registration+unique-hole-snap,measurement,codex-photo-review,D52 solder points lie in sparse joint/trace fields; hole snaps lack a valid component-side package mapping
seed-component-D52-13,ref/photos/juku-pcb-2/PXL_20260710_200439607.jpg,1583.334,1555.246,D52,13,,registration-only,measurement,codex-photo-review,"D52 projections fall on package edges, adjacent resistor/covered parts, and bare holes rather than a coherent pin set"
seed-solder-D52-13,ref/photos/juku-pcb-2/PXL_20260710_200537608.jpg,1888.209,1189.800,D52,13,,registration-only,measurement,codex-photo-review,D52 solder points lie in sparse joint/trace fields; hole snaps lack a valid component-side package mapping
seed-component-D52-14,ref/photos/juku-pcb-2/PXL_20260710_200439607.jpg,1583.438,1499.366,D52,14,,registration-only,measurement,codex-photo-review,"D52 projections fall on package edges, adjacent resistor/covered parts, and bare holes rather than a coherent pin set"
seed-solder-D52-14,ref/photos/juku-pcb-2/PXL_20260710_200537608.jpg,1886.500,1135.500,D52,14,,registration+unique-hole-snap,measurement,codex-photo-review,D52 solder points lie in sparse joint/trace fields; hole snaps lack a valid component-side package mapping
seed-component-D52-9,ref/photos/juku-pcb-2/PXL_20260710_200450127.jpg,1805.660,1387.983,D52,9,,registration-only,measurement,codex-photo-review,"D52 projections fall on package edges, adjacent resistor/covered parts, and bare holes rather than a coherent pin set"
seed-solder-D52-9,ref/photos/juku-pcb-2/PXL_20260710_200537608.jpg,1890.027,1429.847,D52,9,,registration-only,measurement,codex-photo-review,D52 solder points lie in sparse joint/trace fields; hole snaps lack a valid component-side package mapping
seed-component-D56-1,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,2761.593,985.663,D56,1,,registration-only,measurement,codex-photo-review,D56 projections land on adjacent IC/resistor bodies and offset fanout rather than coherent contacts
seed-solder-D56-1,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1008.873,2542.941,D56,1,,registration-only,measurement,codex-photo-review,"D56 solder projections lie among broad rails, sparse joints, and package-row gaps without unique pin identity"
seed-component-D56-12,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,2927.055,1208.363,D56,12,,registration-only,measurement,codex-photo-review,D56 projections land on adjacent IC/resistor bodies and offset fanout rather than coherent contacts
seed-solder-D56-12,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,772.077,447.902,D56,12,,registration-only,measurement,codex-photo-review,"D56 solder projections lie among broad rails, sparse joints, and package-row gaps without unique pin identity"
seed-component-D56-13,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,2927.351,1152.661,D56,13,,registration-only,measurement,codex-photo-review,D56 projections land on adjacent IC/resistor bodies and offset fanout rather than coherent contacts
seed-solder-D56-13,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,772.611,389.176,D56,13,,registration-only,measurement,codex-photo-review,"D56 solder projections lie among broad rails, sparse joints, and package-row gaps without unique pin identity"
seed-component-D56-5,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,2760.283,1208.436,D56,5,,registration-only,measurement,codex-photo-review,D56 projections land on adjacent IC/resistor bodies and offset fanout rather than coherent contacts
seed-solder-D56-5,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,946.897,448.411,D56,5,,registration-only,measurement,codex-photo-review,"D56 solder projections lie among broad rails, sparse joints, and package-row gaps without unique pin identity"
seed-component-D56-9,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,2926.164,1375.592,D56,9,,registration-only,measurement,codex-photo-review,D56 projections land on adjacent IC/resistor bodies and offset fanout rather than coherent contacts
seed-solder-D56-9,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,770.473,624.485,D56,9,,registration-only,measurement,codex-photo-review,"D56 solder projections lie among broad rails, sparse joints, and package-row gaps without unique pin identity"
seed-component-D41-11,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2034.500,2123.500,D41,11,,local-package-fit,measurement,codex-photo-review,Corrected local fit identifies QC/pin11 on the actual package; visible component copper leaves the lower row but its complete destination is not proved
seed-solder-D41-11,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1616.000,1785.000,D41,11,,local-package-fit,measurement,codex-photo-review,"Corrected reflected fit identifies D41.11; visible solder copper runs to a nearby layer handoff, but the far-side destination remains unproved"
seed-component-D42-11,ref/photos/juku-pcb-2/PXL_20260710_200452717.MP.jpg,1488.522,2159.134,D42,11,,registration-only,measurement,codex-photo-review,QC/pin11 identity follows the corrected К155ИР16/74295 pin contract; current component photograph does not prove a complete destination or intentional NC
seed-solder-D42-11,ref/photos/juku-pcb-2/PXL_20260710_200534267.jpg,1782.487,2408.679,D42,11,,registration-only,measurement,codex-photo-review,QC/pin11 solder landing is registration-only and remains a continuity/NC-disposition item
seed-component-D43-11,ref/photos/juku-pcb-2/PXL_20260710_200452717.MP.jpg,2016.512,2175.323,D43,11,,registration-only,measurement,codex-photo-review,QC/pin11 identity follows the corrected К155ИР16/74295 pin contract; current component photograph does not prove a complete destination or intentional NC
seed-solder-D43-11,ref/photos/juku-pcb-2/PXL_20260710_200534267.jpg,1213.057,2416.284,D43,11,,registration-only,measurement,codex-photo-review,QC/pin11 solder landing is registration-only and remains a continuity/NC-disposition item
seed-component-D10-12,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2733.077,1625.000,D10,12,,local-package-fit,measurement,codex-photo-review,Affine fit identifies the КР580ВН59 contact and its immediate component-side fanout; the available photograph does not prove a complete destination or intentional NC
seed-solder-D10-12,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2709.333,1412.185,D10,12,,registration-only,measurement,codex-photo-review,"Corrected source placement improves the board-level solder projection, but this panorama region does not uniquely identify the joint and complete copper path; continuity or a local solder fit is required"
seed-component-D10-13,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2788.538,1625.000,D10,13,,local-package-fit,measurement,codex-photo-review,Affine fit identifies the КР580ВН59 contact and its immediate component-side fanout; the available photograph does not prove a complete destination or intentional NC
seed-solder-D10-13,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2655.577,1411.878,D10,13,,registration-only,measurement,codex-photo-review,"Corrected source placement improves the board-level solder projection, but this panorama region does not uniquely identify the joint and complete copper path; continuity or a local solder fit is required"
seed-component-D10-15,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2844.000,1305.000,D10,15,,local-package-fit,measurement,codex-photo-review,Affine fit identifies the КР580ВН59 contact and its immediate component-side fanout; the available photograph does not prove a complete destination or intentional NC
seed-solder-D10-15,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2602.092,1087.898,D10,15,,registration-only,measurement,codex-photo-review,"Corrected source placement improves the board-level solder projection, but this panorama region does not uniquely identify the joint and complete copper path; continuity or a local solder fit is required"
seed-component-D10-16,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2788.538,1305.000,D10,16,,local-package-fit,measurement,codex-photo-review,Affine fit identifies the КР580ВН59 contact and its immediate component-side fanout; the available photograph does not prove a complete destination or intentional NC
seed-solder-D10-16,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2655.698,1088.145,D10,16,,registration-only,measurement,codex-photo-review,"Corrected source placement improves the board-level solder projection, but this panorama region does not uniquely identify the joint and complete copper path; continuity or a local solder fit is required"
seed-component-D10-20,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2566.692,1305.000,D10,20,,local-package-fit,measurement,codex-photo-review,Affine fit identifies the КР580ВН59 contact and its immediate component-side fanout; the available photograph does not prove a complete destination or intentional NC
seed-solder-D10-20,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2870.323,1089.132,D10,20,,registration-only,measurement,codex-photo-review,"Corrected source placement improves the board-level solder projection, but this panorama region does not uniquely identify the joint and complete copper path; continuity or a local solder fit is required"
seed-component-D10-21,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2511.231,1305.000,D10,21,,local-package-fit,measurement,codex-photo-review,Affine fit identifies the КР580ВН59 contact and its immediate component-side fanout; the available photograph does not prove a complete destination or intentional NC
seed-solder-D10-21,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2924.029,1089.379,D10,21,,registration-only,measurement,codex-photo-review,"Corrected source placement improves the board-level solder projection, but this panorama region does not uniquely identify the joint and complete copper path; continuity or a local solder fit is required"
seed-component-D11-14,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2183.497,886.437,D11,14,,registration-only,measurement,codex-photo-review,КР580ВВ51А/8251 standard pin contract identifies this omitted functional contact; the current component photograph does not prove its complete destination or intentional NC state
seed-solder-D11-14,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,2702.844,2026.995,D11,14,,local-package-fit,measurement,codex-photo-review,Package-local solder fit corrects the displaced board-level projection and identifies this physical pad; continuity is still required before assigning a destination or NC state; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D11-15,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2498.623,885.893,D11,15,,registration-only,measurement,codex-photo-review,КР580ВВ51А/8251 standard pin contract identifies this omitted functional contact; the current component photograph does not prove its complete destination or intentional NC state
seed-solder-D11-15,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,2425.000,2026.000,D11,15,,local-package-fit,measurement,codex-photo-review,Package-local solder fit corrects the displaced board-level projection and identifies this physical pad; continuity is still required before assigning a destination or NC state; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D11-16,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2498.746,833.288,D11,16,,registration-only,measurement,codex-photo-review,КР580ВВ51А/8251 standard pin contract identifies this omitted functional contact; the current component photograph does not prove its complete destination or intentional NC state
seed-solder-D11-16,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,2425.166,1979.693,D11,16,,local-package-fit,measurement,codex-photo-review,Package-local solder fit corrects the displaced board-level projection and identifies this physical pad; continuity is still required before assigning a destination or NC state; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D11-17,ref/photos/juku-pcb-2/PXL_20260710_200358952.jpg,2281.356,2230.011,D11,17,,registration-only,measurement,codex-photo-review,КР580ВВ51А/8251 standard pin contract identifies this omitted functional contact; the current component photograph does not prove its complete destination or intentional NC state
seed-solder-D11-17,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,2425.332,1933.385,D11,17,,local-package-fit,measurement,codex-photo-review,Package-local solder fit corrects the displaced board-level projection and identifies this physical pad; continuity is still required before assigning a destination or NC state; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D11-18,ref/photos/juku-pcb-2/PXL_20260710_200358952.jpg,2281.269,2178.181,D11,18,,registration-only,measurement,codex-photo-review,КР580ВВ51А/8251 standard pin contract identifies this omitted functional contact; the current component photograph does not prove its complete destination or intentional NC state
seed-solder-D11-18,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,2425.498,1887.078,D11,18,,local-package-fit,measurement,codex-photo-review,Package-local solder fit corrects the displaced board-level projection and identifies this physical pad; continuity is still required before assigning a destination or NC state; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D11-20,ref/photos/juku-pcb-2/PXL_20260710_200358952.jpg,2281.096,2074.736,D11,20,,registration-only,measurement,codex-photo-review,КР580ВВ51А/8251 standard pin contract identifies this omitted functional contact; the current component photograph does not prove its complete destination or intentional NC state
seed-solder-D11-20,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,2425.829,1794.463,D11,20,,local-package-fit,measurement,codex-photo-review,Package-local solder fit corrects the displaced board-level projection and identifies this physical pad; continuity is still required before assigning a destination or NC state; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D11-21,ref/photos/juku-pcb-2/PXL_20260710_200358952.jpg,2281.010,2023.120,D11,21,,registration-only,measurement,codex-photo-review,КР580ВВ51А/8251 standard pin contract identifies this omitted functional contact; the current component photograph does not prove its complete destination or intentional NC state
seed-solder-D11-21,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,2425.995,1748.156,D11,21,,local-package-fit,measurement,codex-photo-review,Package-local solder fit corrects the displaced board-level projection and identifies this physical pad; continuity is still required before assigning a destination or NC state; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D11-22,ref/photos/juku-pcb-2/PXL_20260710_200358952.jpg,2280.924,1971.576,D11,22,,registration-only,measurement,codex-photo-review,КР580ВВ51А/8251 standard pin contract identifies this omitted functional contact; the current component photograph does not prove its complete destination or intentional NC state
seed-solder-D11-22,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,2426.161,1701.849,D11,22,,local-package-fit,measurement,codex-photo-review,Package-local solder fit corrects the displaced board-level projection and identifies this physical pad; continuity is still required before assigning a destination or NC state; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-15,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1223.947,1786.421,D93,15,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-15,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1837.222,2140.278,D93,15,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-16,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1153.158,1784.737,D93,16,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-16,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1836.900,2187.317,D93,16,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-17,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1082.368,1783.053,D93,17,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-17,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1836.578,2234.356,D93,17,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-18,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1011.579,1781.368,D93,18,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-18,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1836.256,2281.394,D93,18,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-22,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,931.789,2170.684,D93,22,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-22,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1553.700,2326.500,D93,22,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-23,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1002.579,2172.368,D93,23,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-23,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1554.022,2279.461,D93,23,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-25,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1144.158,2175.737,D93,25,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-25,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1554.667,2185.383,D93,25,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-26,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1214.947,2177.421,D93,26,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-26,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1554.989,2138.344,D93,26,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-27,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1285.737,2179.105,D93,27,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-27,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1555.311,2091.306,D93,27,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-28,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1356.526,2180.789,D93,28,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-28,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1555.633,2044.267,D93,28,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-29,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1427.316,2182.474,D93,29,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-29,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1555.956,1997.228,D93,29,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-30,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1498.105,2184.158,D93,30,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-30,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1556.278,1950.189,D93,30,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-31,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1568.895,2185.842,D93,31,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-31,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1556.600,1903.150,D93,31,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-32,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1639.684,2187.526,D93,32,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-32,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1556.922,1856.111,D93,32,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-33,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1710.474,2189.211,D93,33,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-33,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1557.244,1809.072,D93,33,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-34,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1781.263,2190.895,D93,34,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-34,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1557.567,1762.033,D93,34,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-35,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1852.053,2192.579,D93,35,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-35,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1557.889,1714.994,D93,35,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-36,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,1922.842,2194.263,D93,36,,local-package-fit,measurement,codex-photo-review,"Western Digital FD179X-01 primary datasheet identifies this drive-interface spring contact on the exposed КР1818ВГ93 socket; the socket body obscures component-side copper, so the target-board destination or intentional NC state remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-36,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1558.211,1667.956,D93,36,,local-package-fit,measurement,codex-photo-review,Reflected D93 fit identifies the exact solder joint and local copper; the available photographs do not prove the complete drive-interface destination; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D93-40,ref/photos/juku-pcb-2/PXL_20260710_202708344.jpg,2206.000,2201.000,D93,40,,local-package-fit,measurement,codex-photo-review,"FD179X-01 defines D93.40 as the +12 V VDD supply; the corrected exposed-socket fit identifies the spring contact, while P12V continuity remains unproved; local component package fit establishes pad identity only; no electrical path accepted"
seed-solder-D93-40,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,1559.500,1479.800,D93,40,,local-package-fit,measurement,codex-photo-review,Corrected two-column D93 orientation identifies VDD_12V/pin40 on the opposite top solder joint; the former westbound +12 V photo chase started from a falsely projected pad and is withdrawn; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D53-10,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,1603.871,1870.033,D53,10,,registration-only,measurement,codex-photo-review,ИД7/74138 package identity proves Y7/Y6/Y5/Y4 pin identities; registered component-side landing does not prove a destination or intentional NC state
seed-solder-D53-10,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,2157.908,1153.855,D53,10,,registration-only,measurement,codex-photo-review,Registered solder-side landing identifies the ИД7 output pad; available imagery does not prove complete copper continuity or intentional NC state
seed-component-D53-11,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,1604.415,1813.911,D53,11,,registration-only,measurement,codex-photo-review,ИД7/74138 package identity proves Y7/Y6/Y5/Y4 pin identities; registered component-side landing does not prove a destination or intentional NC state
seed-solder-D53-11,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,2157.640,1094.011,D53,11,,registration-only,measurement,codex-photo-review,Registered solder-side landing identifies the ИД7 output pad; available imagery does not prove complete copper continuity or intentional NC state
seed-component-D53-7,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,1435.675,1870.372,D53,7,,registration-only,measurement,codex-photo-review,ИД7/74138 package identity proves Y7/Y6/Y5/Y4 pin identities; registered component-side landing does not prove a destination or intentional NC state
seed-solder-D53-7,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,2335.743,1154.833,D53,7,,registration-only,measurement,codex-photo-review,Registered solder-side landing identifies the ИД7 output pad; available imagery does not prove complete copper continuity or intentional NC state
